restaurant_name,review_text,review_rating
Gary Danko,Do not miss the opportunity to enjoy this place. The tasting menu was excellent (mix and match any requests from the tasting options) and the wine list impressive. Service was wonderful and it was a meal I will remember!,Overall5
Gary Danko,"We have had wonderful experiences at Gary Danko in the past. That is why we chose this restaurant for my husband's birthday. I love the concept of choosing your tasting menu. The food is excellent and beautifully presented. My problem was our seating situation. We were seated in the middle of a small dining room. It was like having a delicious meal in the middle of a highway. It was loud, very busy and the wait staff dashed around us but generally ignored us. Very unpleasant. We probably won't go there again.Read more",Overall3
Gary Danko,"The best restaurant ever! Excellent food and excellent service, it worth all the money!",Overall5
Gary Danko,I had such a great experience dining here. The service and food are just exquisite.,Overall5
Gary Danko,"One of my favorite special occasion restaurants in SF. I've dined here several times over the past 15 years. The vibe is old school not IG trendy. It's not food as art, minimal foam and smears, there isn't a large amount of negative space in proportion to the food on the plate, and you won't leave hungry. I appreciate that you can structure your 3, 4 or 5 courses however you want and that you aren't restricted to a set tasting menu. The service is attentive and excellent. Most recently I had a Saturday at 6:30 pm reservation (that we were actually a bit late for) and we did not feel rushed. The room to the left as you enter where we sat had a reasonable noise level, however I could hear some folks in the room to the right so it may have been louder over there. Favorite dishes were the scallops, oysters, tuna (not crusted), risotto, duck and of course the cheese cart. The espresso martini really is one of the best in SF and the breakfast muffin for the next day is quite yummy. I shall return.Read more",Overall5
Gary Danko,Gary Danko is exceptional. The food and service stand out even in a restaurant scene like San Francisco.,Overall5
Gary Danko,We thoroughly enjoyed our 5 course dinner!  The service was wonderful and they did not disappoint as each course was amazing and just the right blend of flavors.  I will definitely return again.,Overall5
Gary Danko,"Coming back to Gary Danko after many years I was thrilled to see the outstanding food and impressive service/staff hasn’t changed. Couldn’t have asked for a better experience.
Amazing food and impeccable service as always!",Overall5
Gary Danko,"Fantastic experience: food, wine, service were excellent.",Overall5
Gary Danko,Excellent.   Great experience.  Worth every penny.,Overall5
Gary Danko,"Excellent greeter,excellent bar staff,wait staff,and the food was excellent",Overall5
Gary Danko,"Amazing iconic place ! Always a treat, been coming here for years.",Overall5
Gary Danko,"We had a WONDERFUL evening at Gary Danko! The level of service is AMAZING!  I found the level of care and responsive similar to the best dinner I've had which was in NYC at Per Se.  It makes the evening so special to have this level of professionalism by every member of the staff at Gary Danko.  It was a Monday night and the 25 year old restaurant was packed.  This was my first time there and I have always wanted to go there and I was not disappointed! Took my boyfriend for his birthday and we had the 5 course tasting menu with accompanying wine pairing.  Everything was so delicious and abundant, not one of those tasting menus that has you going home starving :)   Everything was so professional, for example, one of the wines wasn't to our liking and the sommelier quickly and seamlessly provided us a second choice that we loved.  The staff provided lovely and delicious dessert with a candle which was such a nice touch and allowed me a great picture opportunity and to sing a quiet happy birthday to him.  Such a warm, welcoming and perfect evening! We will be back very soon.Read more",Overall5
Gary Danko,"Disappointing for a Michelin Star restaurant. Good selection of dishes & wines, but felt rushed to order, cooked appetizers & mains were lukewarm (at best) and bread was unusually average for a restaurant of this caliber. On the positive side, ambience is lovely, the cheeseboard options were extensive & all the desserts were wonderful. Overall, expected better.",Overall3
Gary Danko,We enjoyed our evening from the service to the food and the ambiance was a home run.  Thank you again.,Overall5
Gary Danko,"Haven’t been in the space since it was Chez Michel. One of the better dining rooms in the City. Charming, comfortable and actually quiet enough so you could hear the dinner conversation.
Service and all the staff are absolutely impeccable. Attentive, courteous, friendly and accommodating. That’s a lost art with 99% of restaurants.
Price point is very reasonable. Corkage is $100 but the wine service and stemware make it worth that.
Food gets an A-. Lots of choices and portions are spot on.
Already lining up a return date with the family.Read more",Overall5
Gary Danko,"Hostess was polite on greeting, pleasant in letting me know where the restrooms were and opening the door for us when we exited. Service was excellent, attentive and efficient on getting everything moving smoothly. 

The note of the reason on why we are celebrating and dining, was clearly made special. Congratulations were said and complimentary sweets were offered. It made the dining experience memorable surely.

I like how there’s flexibility of choosing the courses from all dishes on the menu and just not limited to one from each appetizer, entree and dessert. Food was great and solid. I adore the amuse bouche, roasted lobster and chocolate soufflé were the highlights for me.Read more",Overall5
